track_id,bit_rate,comments,composer,date_created,date_recorded,duration,favorites,genre_top,genres,genres_all,information,interest,language_code,license,listens,lyricist,number,publisher,tags,title
29745,147895,0,,2010-05-09 21:34:20,,148,8,Experimental,"[6, 360]","[38, 360, 6]",,5592,,Attribution-NonCommercial-ShareAlike 3.0 International,3594,,8,,"['kid-friendly', 'rock', 'novelty songs', 'electropop', 'pop', 'electronic', 'youth performance', 'humor', 'children', 'childrens music', 'kazoomzoom', 'for kids', 'youth performer', 'novelty', 'various artists kazoomzoom']",Spunky Left Two Three
29746,168228,0,,2010-05-09 21:34:43,,136,4,Experimental,"[6, 360]","[38, 360, 6]",,6150,,Attribution-NonCommercial-ShareAlike 3.0 International,4124,,9,,"['kid-friendly', 'rock', 'novelty songs', 'electropop', 'pop', 'electronic', 'youth performance', 'humor', 'children', 'childrens music', 'kazoomzoom', 'for kids', 'youth performer', 'novelty', 'various artists kazoomzoom']",Dont Let Sheep Play The Piano (Lee and Sheep)
29747,177935,0,,2010-05-09 21:36:41,,157,3,Experimental,"[6, 360]","[38, 360, 6]",,3600,,Attribution-NonCommercial-ShareAlike 3.0 International,2566,,10,,"['kid-friendly', 'rock', 'novelty songs', 'electropop', 'pop', 'electronic', 'youth performance', 'humor', 'children', 'childrens music', 'kazoomzoom', 'for kids', 'youth performer', 'novelty', 'various artists kazoomzoom']",Padi Badi Bap (Mister Jan and His Singing Little Spiders)
29750,149035,0,,2010-05-09 21:39:30,,62,4,Experimental,"[6, 360]","[38, 360, 6]",,5180,,Attribution-NonCommercial-ShareAlike 3.0 International,3754,,12,,"['kid-friendly', 'rock', 'novelty songs', 'electropop', 'pop', 'electronic', 'youth performance', 'humor', 'children', 'childrens music', 'kazoomzoom', 'for kids', 'youth performer', 'novelty', 'various artists kazoomzoom']",The Little Monkey Song
29752,199476,0,,2010-05-09 21:45:55,,115,12,Experimental,"[6, 360]","[38, 360, 6]",,6655,,Attribution-NonCommercial-ShareAlike 3.0 International,4690,,14,,"['kid-friendly', 'rock', 'novelty songs', 'electropop', 'pop', 'electronic', 'youth performance', 'humor', 'children', 'childrens music', 'kazoomzoom', 'for kids', 'youth performer', 'novelty', 'various artists kazoomzoom']",Row Row Row Your Boat (Mister Jan)
29807,256000,0,,2010-05-10 14:00:00,,582,2,Rock,"[71, 89]","[89, 25, 12, 71]",,3268,,Attribution-Noncommercial-No Derivative Works 3.0 United States,2809,,1,,[],Intro / Reggae 1 / Rising Son
29813,256000,0,,2010-05-10 14:00:06,,170,1,Rock,"[71, 89]","[89, 25, 12, 71]",,3386,,Attribution-Noncommercial-No Derivative Works 3.0 United States,2965,,7,,[],Reggae 2
29816,256000,0,,2010-05-10 14:07:53,,301,9,Electronic,[15],[15],,5921,,Attribution-Noncommercial-No Derivative Works 3.0 United States,4990,,5,,[],In The Fall
29961,320000,0,,2010-05-13 08:49:05,,60,6,Hip-Hop,[21],[21],,1953,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1593,,2,,[],Villaintime Madness
29971,128000,0,,2010-05-13 07:02:09,,268,15,Folk,"[103, 180]","[17, 180, 103]",,4485,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,3635,,0,,[],wild tape
30041,224000,0,,2010-05-14 11:01:45,,230,5,Hip-Hop,[21],[21],,2312,,Attribution-ShareAlike,1763,,2,,"['electronica', 'experimental', 'indie']",Rocket Into The Future
30043,224000,0,,2010-05-14 11:01:46,,182,3,Hip-Hop,[21],[21],,6730,,Attribution-ShareAlike,5130,,5,,"['electronica', 'experimental', 'indie']",Soul Hip Hop
30050,192000,0,,2010-05-14 11:25:24,,180,10,Hip-Hop,[21],[21],,4023,,Attribution-ShareAlike,3356,,2,,[],Accordion
30056,192000,0,,2010-05-14 11:25:27,,174,7,Hip-Hop,[21],[21],,2095,,Attribution-ShareAlike,1652,,8,,[],Gypsy
30058,192000,0,,2010-05-14 11:25:29,,93,8,Hip-Hop,[21],[21],,1710,,Attribution-ShareAlike,1189,,10,,[],JazzBass
30059,192000,0,,2010-05-14 11:25:29,,153,2,Hip-Hop,[21],[21],,2634,,Attribution-ShareAlike,1655,,11,,[],MC Cullah's Guitar
30090,320000,0,,2010-05-15 09:05:05,,298,2,Experimental,"[1, 38, 41]","[1, 38, 41]",,1485,,Attribution-Noncommercial-No Derivative Works 3.0 Germany,1306,,6,,"['1 riche kannibal', 'spe_0029']",Tribal 23 Tribute
30095,320000,0,,2010-05-15 09:05:08,,131,1,Experimental,"[1, 38, 41]","[1, 38, 41]",,2442,,Attribution-Noncommercial-No Derivative Works 3.0 Germany,1611,,11,,"['1 riche kannibal', 'spe_0029']",Millenium Samba
30120,320000,0,,2010-05-16 11:31:25,,135,0,Experimental,"[1, 38, 41]","[1, 38, 41]",,1068,,Attribution-Noncommercial-No Derivative Works 3.0 Germany,895,,3,,"['pangea', 'spe_0031', 'juan antonio nieto']",test-3º SOME PIANOS AND A BICYCLE
30196,163888,0,,2010-05-17 13:02:00,,76,3,Instrumental,[107],"[107, 1235]",,4806,,Attribution-NonCommercial 3.0 International,2089,,7,,"['happy puppy records', 'hip hop', 'synth pop', 'instrumental', 'electronic', 'soundtrack']",Phase Of Prisms
30198,189165,0,,2010-05-17 13:09:43,,140,1,Experimental,"[32, 38]","[32, 38]",,3042,,Attribution-NonCommercial 3.0 International,1337,,10,,"['happy puppy records', 'hip hop', 'synth pop', 'instrumental', 'electronic', 'soundtrack']",Son Of Tegwar
30230,320000,0,,2010-05-18 02:56:38,,112,5,Hip-Hop,[21],[21],,5516,,Attribution-Noncommercial-No Derivative Works 3.0 United States,952,,1,,"['hip hop', 'electronica', 'soul', 'experimental']",TIME/Leap
30316,256000,0,,2010-05-18 13:46:56,,279,3,Experimental,[38],[38],,2556,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1722,,1,,[],Frozen Assets
30486,192000,0,,2010-05-22 08:50:41,,194,3,Pop,[10],[10],,1252,,Attribution-Noncommercial-Share Alike 3.0 United States,796,,0,,[],gneiss
30487,192000,0,,2010-05-22 08:50:42,,182,3,Pop,[10],[10],,1540,,Attribution-Noncommercial-Share Alike 3.0 United States,710,,0,,[],probably digging my own grave
30488,320000,0,,2010-05-22 08:50:44,,215,0,Pop,[10],[10],,1650,,Attribution-Noncommercial-Share Alike 3.0 United States,1132,,0,,[],that face you wear
30519,192000,0,,2010-05-24 14:51:18,,255,27,Electronic,"[240, 296, 297]","[240, 297, 296, 15]",,6906,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,5226,,1,,[],Icarus
30520,192000,0,,2010-05-24 14:51:18,,183,24,Electronic,"[240, 296, 297]","[240, 297, 296, 15]",,5511,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,4342,,2,,[],Robot Sneakers
30521,192000,0,,2010-05-24 14:51:18,,257,65,Electronic,"[240, 296, 297]","[240, 297, 296, 15]",,10479,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,8011,,3,,[],Missing You
30522,192000,0,,2010-05-24 14:51:19,,231,15,Electronic,"[240, 296, 297]","[240, 297, 296, 15]",,5256,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,4223,,4,,[],At Teh Disko
30636,160000,0,,2010-05-28 12:38:44,,300,1,Experimental,"[1, 32, 38, 125]","[32, 1, 125, 38]",,2689,,Attribution 3.0 United States,1225,,0,,[],connecticut
30682,320000,0,,2010-05-30 10:46:40,,285,1,Experimental,"[38, 247, 456]","[456, 38, 247]",,3202,,Attribution-Noncommercial-Share Alike 3.0 United States,1417,,4,,"['idm', 'acid jazz', 'trip hop']",Daymare (Meth Lounge mix by Fez Dispenser)
30690,320000,0,,2010-05-31 05:07:04,,392,3,Experimental,"[1, 38, 41, 247]","[1, 247, 38, 41]",,1592,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1282,,2,,[],Magma
30702,320000,0,,2010-05-31 05:07:11,,197,4,Experimental,"[1, 38, 41, 247]","[1, 247, 38, 41]",,5781,,Creative Commons Attribution,3457,,14,,[],Walk through Trees
30740,194434,0,,2010-05-31 18:56:36,,462,5,Experimental,[1],"[1, 38]",,1744,,Attribution-Noncommercial-Share Alike 3.0 United States,1162,,0,,[],Part IV
30895,320000,0,,2010-06-04 10:22:38,,117,6,Electronic,"[286, 296, 468]","[296, 468, 286, 15]",,8741,,Attribution-Noncommercial-Share Alike 2.5 Italy,3479,,3,,"['italy', 'trip-hop', 'dub', 'electronica', 'dance', 'dubstep']",Camuffarsi e Mantenere la Calma (Al Pianobar)
31040,287340,2,,2010-06-09 06:11:10,,294,202,Electronic,[15],[15],,232450,,Attribution-NonCommercial-ShareAlike 3.0 International,171269,,1,,[],Hallon
31041,261658,0,,2010-06-09 10:11:14,,275,16,Electronic,[15],[15],,13515,,Attribution-NonCommercial-ShareAlike 3.0 International,6690,,2,,[],5
31042,235637,0,,2010-06-09 10:11:20,,232,27,Electronic,[15],[15],,13177,,Attribution-NonCommercial-ShareAlike 3.0 International,5174,,3,,[],FB-01_#2
31043,252950,1,,2010-06-09 10:18:00,,262,22,Electronic,[15],[15],,14302,,Attribution-NonCommercial-ShareAlike 3.0 International,6913,,4,,[],The Professor's Lab
31044,284494,1,,2010-06-09 10:22:50,,187,9,Electronic,[15],[15],,11433,,Attribution-NonCommercial-ShareAlike 3.0 International,5128,,5,,[],In The Belly Of Gorgul
31165,192000,0,,2010-06-10 14:15:11,,132,6,International,"[79, 171]","[2, 171, 79]",,5241,,Attribution-Noncommercial-Share Alike 3.0 Brazil,4341,,1,,['brazil'],A palavra / O primeiro passo
31356,256000,0,,2010-06-11 13:12:46,,322,6,Folk,"[33, 94]","[33, 17, 94]",,1772,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1290,,3,,[],Toot Toot
31389,256000,0,,2010-06-13 10:00:07,,305,10,Folk,[180],"[17, 180]",,6054,,Attribution-Noncommercial 2.5 Switzerland,3926,,0,,[],Last Night
31390,256000,0,,2010-06-13 10:03:30,,264,25,Folk,[180],"[17, 180]",,10003,,Attribution-Noncommercial 2.5 Switzerland,6939,,0,,[],Hands of Time
31391,256000,0,,2010-06-13 10:06:23,,206,8,Folk,[180],"[17, 180]",,7967,,Attribution-Noncommercial 2.5 Switzerland,5010,,0,,[],More Love
31392,256000,0,,2010-06-13 10:08:30,,242,15,Folk,[180],"[17, 180]",,8609,,Attribution-Noncommercial 2.5 Switzerland,6155,,0,,[],Siren Song
31568,320000,1,,2010-06-17 07:41:01,,180,12,Electronic,"[15, 182]","[182, 15]",,7715,,Attribution-NonCommercial-ShareAlike 3.0 International,4581,,1,,[],Morning News
31807,320000,0,,2010-06-20 10:49:25,,203,4,Folk,[103],"[17, 103]",,4158,,Attribution-Noncommercial-Share Alike 3.0 United States,3067,,8,,[],Oh Eve
31887,256000,0,,2010-06-22 11:39:02,,230,7,International,"[77, 177]","[177, 2, 77]",,6705,,Attribution-Noncommercial-No Derivative Works 3.0 United States,5407,,2,,[],Gavotte
31888,256000,0,,2010-06-22 11:39:04,,128,8,International,"[77, 177]","[177, 2, 77]",,8885,,Attribution-Noncommercial-No Derivative Works 3.0 United States,7236,,3,,[],Pach Pi
31889,256000,0,,2010-06-22 11:39:04,,236,10,International,"[77, 177]","[177, 2, 77]",,9242,,Attribution-Noncommercial-No Derivative Works 3.0 United States,7888,,1,,[],Pierig a Fransoazig
31999,320000,1,,2010-06-24 23:44:40,,269,70,Rock,[66],"[66, 12]",,50436,,Attribution-NonCommercial 3.0 International,13785,,4,,[],I Want a House
32001,320000,0,,2010-06-25 07:44:45,,240,23,Rock,[66],"[66, 12]",,5386,,Attribution-NonCommercial 3.0 International,2202,,2,,[],Ginger
32021,256000,0,,2010-06-25 12:28:15,,201,1,Rock,"[12, 85]","[12, 85]",,2594,,Attribution-Noncommercial-No Derivative Works 3.0 United States,2374,,7,,[],Christmas
32075,256000,0,,2010-06-28 16:36:08,,279,15,Rock,"[12, 111]","[25, 12, 111]",,14405,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,7514,,1,,[],Rocker's Night Out (Punk for a Day)
32081,256000,0,,2010-06-28 16:36:12,,187,15,Rock,"[12, 111]","[25, 12, 111]",,3351,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,2471,,7,,[],Miss Two Knives
32218,320000,2,,2010-07-02 14:50:25,,182,34,Electronic,[15],[15],,10214,,Attribution-NonCommercial-ShareAlike 3.0 International,7831,,1,,[],Happy Sun
32325,320000,0,,2010-07-05 07:50:49,,216,9,Pop,[10],[10],,3431,,Attribution-NonCommercial-ShareAlike 3.0 International,2061,,1,,[],Krime
32326,320000,0,,2010-07-05 07:50:50,,178,0,Pop,[10],[10],,2891,,Attribution-NonCommercial-ShareAlike 3.0 International,1241,,2,,[],Spatabit
32327,320000,0,,2010-07-05 07:50:50,,112,1,Pop,[10],[10],,2998,,Attribution-NonCommercial-ShareAlike 3.0 International,1630,,3,,[],Mr Head Talks About His Testic
32328,320000,0,,2010-07-05 07:50:51,,202,3,Pop,[10],[10],,2480,,Attribution-NonCommercial-ShareAlike 3.0 International,1164,,4,,[],A Frog's Cheese
32329,320000,0,,2010-07-05 07:50:52,,236,1,Pop,[10],[10],,2321,,Attribution-NonCommercial-ShareAlike 3.0 International,1068,,5,,[],Elephant Juice
32330,320000,0,,2010-07-05 07:50:52,,93,1,Pop,[10],[10],,6023,,Attribution-NonCommercial-ShareAlike 3.0 International,4394,,6,,[],Happy Birthday to Your Mother
32331,320000,0,,2010-07-05 07:50:53,,229,1,Pop,[10],[10],,1907,,Attribution-NonCommercial-ShareAlike 3.0 International,815,,7,,[],My Purple Shirt
32332,320000,0,,2010-07-05 07:50:53,,239,0,Pop,[10],[10],,1297,,Attribution-NonCommercial-ShareAlike 3.0 International,643,,8,,[],Les
32333,320000,0,,2010-07-05 07:50:55,,240,0,Pop,[10],[10],,1731,,Attribution-NonCommercial-ShareAlike 3.0 International,835,,9,,[],Bride of Chucky
32334,320000,0,,2010-07-05 07:50:55,,229,0,Pop,[10],[10],,1496,,Attribution-NonCommercial-ShareAlike 3.0 International,721,,10,,[],Brown Rainbows
32335,320000,0,,2010-07-05 07:50:56,,134,1,Pop,[10],[10],,1499,,Attribution-NonCommercial-ShareAlike 3.0 International,642,,11,,[],Legs on a Wine Glass
32336,320000,0,,2010-07-05 07:50:57,,60,0,Pop,[10],[10],,2072,,Attribution-NonCommercial-ShareAlike 3.0 International,1011,,12,,[],Blatant Drunken Lies
32337,320000,0,,2010-07-05 07:50:59,,156,1,Pop,[10],[10],,1351,,Attribution-NonCommercial-ShareAlike 3.0 International,615,,13,,[],I Invented Everything
32338,320000,0,,2010-07-05 07:51:00,,172,0,Pop,[10],[10],,1652,,Attribution-NonCommercial-ShareAlike 3.0 International,787,,14,,[],Bad Boy
32339,320000,0,,2010-07-05 07:51:00,,85,1,Pop,[10],[10],,1311,,Attribution-NonCommercial-ShareAlike 3.0 International,614,,15,,[],The Crap Lion
32340,320000,0,,2010-07-05 07:51:00,,144,0,Pop,[10],[10],,1197,,Attribution-NonCommercial-ShareAlike 3.0 International,583,,16,,[],A Man Called Dave
32433,256000,0,,2010-07-06 06:43:00,,196,26,Electronic,"[240, 297]","[240, 297, 15]",,8053,,Attribution-Noncommercial-Share Alike 3.0 United States,5107,,2,,[],Wake Up
32435,256000,0,,2010-07-06 06:43:02,,132,19,Electronic,"[240, 297]","[240, 297, 15]",,6144,,Attribution-Noncommercial-Share Alike 3.0 United States,4607,,4,,[],Password
32437,256000,0,,2010-07-06 06:43:04,,149,7,Electronic,"[240, 297]","[240, 297, 15]",,5916,,Attribution-Noncommercial-Share Alike 3.0 United States,4019,,6,,[],Healing
32438,256000,0,,2010-07-06 06:43:04,,273,18,Electronic,"[240, 297]","[240, 297, 15]",,6413,,Attribution-Noncommercial-Share Alike 3.0 United States,4659,,7,,[],Go! Go! Go!
32439,256000,0,,2010-07-06 06:43:05,,231,17,Electronic,"[240, 297]","[240, 297, 15]",,7128,,Attribution-Noncommercial-Share Alike 3.0 United States,5195,,8,,[],Chased By A Running Chupacabra
32525,256000,0,,2010-07-07 12:53:22,,270,2,Pop,[76],"[10, 76]",,1173,,Attribution-Noncommercial-No Derivative Works 3.0 United States,743,,1,,[],I Can't Help Falling in Love with You
32686,320000,0,,2010-07-09 17:05:05,,82,8,Hip-Hop,[542],"[21, 542]",,3413,,Attribution-Noncommercial-No Derivative Works 3.0 United States,2685,,10,,[],Class
32687,320000,0,,2010-07-09 17:05:07,,244,7,Hip-Hop,[542],"[21, 542]",,1896,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1519,,1,,[],You and Me
32689,320000,0,,2010-07-09 17:05:08,,178,2,Hip-Hop,[542],"[21, 542]",,1631,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1312,,3,,[],Lazy Groove
32693,320000,0,,2010-07-09 17:05:10,,258,6,Hip-Hop,[542],"[21, 542]",,2140,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1730,,7,,[],Organic
32694,320000,0,,2010-07-09 17:05:11,,91,0,Hip-Hop,[542],"[21, 542]",,1481,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1268,,8,,[],Take a Trip and Never Leave the Farm
32695,320000,0,,2010-07-09 17:05:12,,220,0,Hip-Hop,[542],"[21, 542]",,1770,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1503,,9,,[],In Too Deep
32755,320000,1,,2010-07-13 07:36:41,,170,3,Hip-Hop,[21],[21],,2299,,Attribution-NonCommercial-ShareAlike 3.0 International,1084,,4,,[],Teknical Development
32756,320000,0,,2010-07-13 07:36:41,,216,7,Folk,[17],[17],,1639,,Attribution-NonCommercial-ShareAlike 3.0 International,941,,6,,[],Ninety Days
32759,320000,0,,2010-07-13 07:36:58,,313,3,Pop,[10],[10],,2037,,Attribution-Noncommercial-Share Alike 2.0 UK: England ,987,,9,,[],And The Pond Life Flourished
32760,320000,0,,2010-07-13 07:36:45,,229,6,Pop,[10],[10],,1505,,Attribution-NonCommercial-ShareAlike 3.0 International,916,,10,,[],Bury The Doubt
32800,320000,0,,2010-07-16 08:53:50,,314,9,Folk,"[17, 180]","[17, 180]",,3634,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,2855,,0,,[],It's Not The Heat (It's The Humidity)
32882,192000,0,,2010-07-19 17:49:17,,186,8,Hip-Hop,[21],[21],,1924,,Attribution-No Derivative Works 3.0 United States,1543,,2,,[],Crown City Rockers - No Sense (Remix)
33020,192000,0,,2010-07-21 17:13:15,,214,1,Rock,"[27, 66]","[66, 27, 12]",,2608,,Attribution-Noncommercial-No Derivative Works 3.0 United States,2437,,5,,[],Whistling/Cartoons
33049,256000,0,,2010-07-22 15:05:25,,220,0,Folk,"[17, 103]","[17, 103]",,1055,,Attribution-Noncommercial-No Derivative Works 3.0 United States,931,,3,,[],Carnival
33050,256000,0,,2010-07-22 11:05:25,,177,2,Folk,"[17, 103]","[17, 103]",,4136,,Attribution-Noncommercial-No Derivative Works 3.0 United States,3859,,4,,[],It's Funny
33064,158435,0,,2010-07-22 16:04:05,,499,1,Electronic,[15],[15],,5663,,Attribution-Noncommercial-No Derivative Works 3.0 United States,4776,,1,,[],Little Toys
33067,256000,0,,2010-07-22 17:04:53,,289,5,International,"[2, 46, 502]","[2, 46, 502]",,6479,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,4928,,1,,[],Gran Pecador
33068,256000,0,,2010-07-22 17:04:53,,178,12,International,"[2, 46, 502]","[2, 46, 502]",,10699,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,8126,,2,,[],Loca
33069,256000,0,,2010-07-22 17:04:55,,279,12,International,"[2, 46, 502]","[2, 46, 502]",,6572,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,4811,,3,,[],Sombrero - Calentones
33070,256000,0,,2010-07-22 17:04:55,,209,8,International,"[2, 46, 502]","[2, 46, 502]",,9051,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,7278,,4,,[],Villera Mistica
33071,256000,0,,2010-07-22 17:04:56,,196,12,International,"[2, 46, 502]","[2, 46, 502]",,11300,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,8137,,5,,[],La Gata Bajo La Lluvia
33072,256000,0,,2010-07-22 17:04:56,,138,17,International,"[2, 46, 502]","[2, 46, 502]",,11609,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,9588,,6,,[],Lanzaplatos
33123,320000,0,,2010-07-23 22:37:18,,300,7,Electronic,"[42, 495]","[42, 495, 15]",,8015,,Attribution-Noncommercial-Share Alike 2.5 Italy,4334,,5,,[],Piano  5-1
33124,320000,0,,2010-07-23 19:33:51,,326,32,Electronic,[495],"[15, 495]",,9097,,Attribution-Noncommercial-Share Alike 2.5 Italy,4942,,1,,[],Colazione su saturno
33203,320000,0,,2010-07-26 20:47:30,,307,3,Electronic,[15],[15],,6391,,Attribution-NonCommercial-ShareAlike 3.0 International,4801,,0,,[],African Era
33216,320000,0,,2010-07-26 20:52:51,,204,9,Electronic,"[15, 181, 182, 236, 296, 468]","[296, 236, 15, 468, 181, 182]",,5364,,Attribution-Noncommercial-Share Alike 3.0 Romania,4031,,13,,[],Noi Doi (Silent Strike Remix)
33221,320000,0,,2010-07-26 20:53:19,,317,18,Electronic,"[15, 181, 182, 236, 296, 468]","[296, 236, 15, 468, 181, 182]",,26313,,Attribution-Noncommercial-Share Alike 3.0 Romania,24098,,18,,[],Belladonna
33278,320000,0,,2010-07-27 14:17:48,,482,11,Experimental,"[38, 456]","[456, 38]",,2455,,Attribution-NonCommercial-ShareAlike 3.0 International,1132,,0,,[],Rails
33415,256000,0,,2010-08-01 09:32:02,,113,1,International,[46],"[2, 46]",,2323,,Attribution-Noncommercial-Share Alike 3.0 United States,1315,,5,,"['peru', 'brass', 'andes', 'charango', 'peruvian', 'andean']",Folklore Inca-Qheswa
33422,256000,0,,2010-08-01 09:32:57,,228,0,International,[46],"[2, 46]",,2203,,Attribution-Noncommercial-Share Alike 3.0 United States,1152,,11,,"['peru', 'brass', 'andes', 'charango', 'peruvian', 'andean']",DIANA      Quiñota   Chumbivilcas(2)
33424,256000,0,,2010-08-01 09:33:08,,143,3,International,[46],"[2, 46]",,2025,,Attribution-Noncommercial-Share Alike 3.0 United States,1147,,13,,"['peru', 'brass', 'andes', 'charango', 'peruvian', 'andean']",???
33426,256000,0,,2010-08-01 09:33:18,,182,1,International,[46],"[2, 46]",,1813,,Attribution-Noncommercial-Share Alike 3.0 United States,1354,,15,,"['peru', 'brass', 'andes', 'charango', 'peruvian', 'andean']",CANTOS DE LAS JOVENES
33446,320000,0,,2010-08-01 20:11:40,,429,4,Folk,[17],[17],,959,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,734,,0,,[],Mad About You
33459,256000,0,,2010-08-02 14:55:46,,265,7,Rock,[66],"[66, 12]",,10370,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,3912,,10,,[],Cherry Cherry
33460,256000,0,,2010-08-02 14:55:48,,209,4,Rock,[66],"[66, 12]",,5035,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,4075,,1,,[],So Sick
33461,256000,0,,2010-08-02 14:55:48,,208,11,Rock,[66],"[66, 12]",,4324,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,3362,,2,,[],Make Out Club
33465,256000,0,,2010-08-02 14:55:51,,199,6,Rock,[66],"[66, 12]",,3391,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,3103,,6,,[],West Coast Love Affair
33477,320000,0,,2010-08-02 15:46:41,,305,0,Experimental,"[38, 47]","[38, 47]",,1809,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1310,,2,,[],"Some nights when our dreams were scratched away, we tried to remain calm with the Single String Charmer"
33486,192000,0,,2010-08-02 16:31:59,,95,1,Experimental,[30],"[38, 30]",,3417,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1545,,6,,[],location 6
33538,320000,0,,2010-08-03 19:43:24,,323,11,Rock,[12],[12],,8463,,Attribution-Noncommercial-Share Alike 3.0 United States,5639,,1,,"['sonoran desert', 'arizona', 'mariachi', 'tucson', 'calexico']",Roka
33992,192000,0,,2010-08-12 11:53:45,2010-08-01 00:00:00,187,9,Rock,[111],"[25, 12, 111]",,8222,,Attribution-Noncommercial-No Derivative Works 3.0 United States,7200,,8,,[],Oblivion
34003,320000,0,,2010-08-13 07:16:18,,271,2,Experimental,"[1, 38, 250]","[1, 250, 38]",,1601,,Attribution-NonCommercial-ShareAlike 3.0 International,1178,,8,,[],On Eerie Bonds
34147,320000,0,,2010-08-17 02:03:29,,345,1,Folk,[17],[17],,1147,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,881,,5,,[],05 Russian Dance
34167,192000,0,,2010-08-17 11:12:15,,159,1,Hip-Hop,[21],[21],,2743,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,2199,,1,,[],WFMU Freestyle
34257,256000,0,,2010-08-18 15:44:17,,205,0,Experimental,[456],"[456, 38]",,1137,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,960,,3,,[],Ocean
34258,256000,0,,2010-08-18 15:44:18,,231,4,Experimental,[456],"[456, 38]",,2250,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1766,,4,,[],Work
34263,256000,0,,2010-08-18 15:52:05,,219,0,Experimental,[456],"[456, 38]",,1321,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1136,,6,,[],Nature's Cry
34484,320000,0,,2010-08-21 04:25:44,,153,1,Folk,[17],[17],,1336,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1207,,13,,"['clinical archives', 'psychedelic', 'not from this world', 'folk']",Comic Topic
34510,309272,0,,2010-08-22 20:12:04,,394,0,Experimental,[1],"[1, 38]",,2843,,Attribution-Noncommercial-Share Alike 3.0 United States,620,,5,,[],Section 5
34511,160000,0,,2010-08-23 04:03:52,,168,4,Pop,[10],[10],,2291,,Attribution-NonCommercial-ShareAlike 3.0 International,1514,,0,,[],Vilse (Slutet Cover)
34994,320000,0,,2010-08-30 15:05:45,,126,3,Experimental,"[1, 30, 38, 186, 247]","[1, 38, 247, 186, 30]",,2456,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,2014,,1,,[],Dear Listener
34996,320000,0,,2010-08-30 15:05:47,,248,0,Experimental,"[1, 30, 38, 186, 247]","[1, 38, 247, 186, 30]",,1857,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1073,,3,,[],Ritual
35007,320000,0,,2010-08-30 15:05:54,,381,0,Experimental,"[1, 30, 38, 186, 247]","[1, 38, 247, 186, 30]",,1015,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,878,,14,,[],Volker Goes to Spain
35008,320000,0,,2010-08-30 15:05:54,,192,21,Experimental,"[1, 30, 38, 186, 247]","[1, 38, 247, 186, 30]",,12079,,Creative Commons Attribution,6934,,15,,[],Sadness
35182,320000,0,,2010-09-03 12:47:21,,274,5,Pop,"[10, 362]","[10, 362]",,1003,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,593,,1,,[],Glimmer (Album Version)
35184,320000,0,,2010-09-03 12:47:22,,276,6,Pop,"[10, 362]","[10, 362]",,968,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,604,,3,,[],U Fine
